query_id,client_ip,server_ip,query_name,query_type,response_code,payload_size_bytes,entropy,is_tunneling,tunneling_score,timestamp,metadata
dns_tunnel_08ab_0461,192.168.1.88,185.220.101.44,08ab.seq461.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6725,True,0.9772,2026-08-27T14:16:08.943605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 461, ""total_chunks"": 600, ""chunk_entropy"": 4.6725}"
dns_tunnel_08ab_0462,192.168.1.88,185.220.101.44,08ab.seq462.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6247,True,0.9828,2026-08-27T14:16:09.074605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 462, ""total_chunks"": 600, ""chunk_entropy"": 4.6247}"
dns_tunnel_08ab_0463,192.168.1.88,185.220.101.44,08ab.seq463.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,A,NOERROR,155,4.6631,True,0.9337,2026-08-27T14:16:09.179605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 463, ""total_chunks"": 600, ""chunk_entropy"": 4.6631}"
dns_tunnel_08ab_0464,192.168.1.88,185.220.101.44,08ab.seq464.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7174,True,0.9505,2026-08-27T14:16:09.299605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 464, ""total_chunks"": 600, ""chunk_entropy"": 4.7174}"
dns_tunnel_08ab_0465,192.168.1.88,185.220.101.44,08ab.seq465.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7387,True,0.9452,2026-08-27T14:16:09.515605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 465, ""total_chunks"": 600, ""chunk_entropy"": 4.7387}"
dns_tunnel_08ab_0466,192.168.1.88,185.220.101.44,08ab.seq466.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7168,True,0.9211,2026-08-27T14:16:09.593605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 466, ""total_chunks"": 600, ""chunk_entropy"": 4.7168}"
dns_tunnel_08ab_0467,192.168.1.88,185.220.101.44,08ab.seq467.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7768,True,0.9642,2026-08-27T14:16:09.679605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 467, ""total_chunks"": 600, ""chunk_entropy"": 4.7768}"
dns_tunnel_08ab_0468,192.168.1.88,185.220.101.44,08ab.seq468.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6921,True,0.9791,2026-08-27T14:16:09.791605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 468, ""total_chunks"": 600, ""chunk_entropy"": 4.6921}"
dns_tunnel_08ab_0469,192.168.1.88,185.220.101.44,08ab.seq469.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7802,True,0.9331,2026-08-27T14:16:09.970605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 469, ""total_chunks"": 600, ""chunk_entropy"": 4.7802}"
dns_tunnel_08ab_0470,192.168.1.88,185.220.101.44,08ab.seq470.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7037,True,0.9562,2026-08-27T14:16:10.146605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 470, ""total_chunks"": 600, ""chunk_entropy"": 4.7037}"
dns_tunnel_08ab_0471,192.168.1.88,185.220.101.44,08ab.seq471.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7752,True,0.9779,2026-08-27T14:16:10.215605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 471, ""total_chunks"": 600, ""chunk_entropy"": 4.7752}"
dns_tunnel_08ab_0472,192.168.1.88,185.220.101.44,08ab.seq472.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6967,True,0.9506,2026-08-27T14:16:10.406605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 472, ""total_chunks"": 600, ""chunk_entropy"": 4.6967}"
dns_tunnel_08ab_0473,192.168.1.88,185.220.101.44,08ab.seq473.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6907,True,0.9789,2026-08-27T14:16:10.597605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 473, ""total_chunks"": 600, ""chunk_entropy"": 4.6907}"
dns_tunnel_08ab_0474,192.168.1.88,185.220.101.44,08ab.seq474.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6378,True,0.9794,2026-08-27T14:16:10.736605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 474, ""total_chunks"": 600, ""chunk_entropy"": 4.6378}"
dns_tunnel_08ab_0475,192.168.1.88,185.220.101.44,08ab.seq475.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.801,True,0.9636,2026-08-27T14:16:10.862605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 475, ""total_chunks"": 600, ""chunk_entropy"": 4.801}"
dns_tunnel_08ab_0476,192.168.1.88,185.220.101.44,08ab.seq476.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7391,True,0.9363,2026-08-27T14:16:11.074605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 476, ""total_chunks"": 600, ""chunk_entropy"": 4.7391}"
dns_tunnel_08ab_0477,192.168.1.88,185.220.101.44,08ab.seq477.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7589,True,0.9219,2026-08-27T14:16:11.157605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 477, ""total_chunks"": 600, ""chunk_entropy"": 4.7589}"
dns_tunnel_08ab_0478,192.168.1.88,185.220.101.44,08ab.seq478.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7328,True,0.9819,2026-08-27T14:16:11.337605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 478, ""total_chunks"": 600, ""chunk_entropy"": 4.7328}"
dns_tunnel_08ab_0479,192.168.1.88,185.220.101.44,08ab.seq479.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.8531,True,0.9551,2026-08-27T14:16:11.506605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 479, ""total_chunks"": 600, ""chunk_entropy"": 4.8531}"
dns_tunnel_08ab_0480,192.168.1.88,185.220.101.44,08ab.seq480.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7633,True,0.995,2026-08-27T14:16:11.599605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 480, ""total_chunks"": 600, ""chunk_entropy"": 4.7633}"
dns_tunnel_08ab_0481,192.168.1.88,185.220.101.44,08ab.seq481.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.795,True,0.9523,2026-08-27T14:16:11.744605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 481, ""total_chunks"": 600, ""chunk_entropy"": 4.795}"
dns_tunnel_08ab_0482,192.168.1.88,185.220.101.44,08ab.seq482.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,A,NOERROR,155,4.6894,True,0.9884,2026-08-27T14:16:11.933605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 482, ""total_chunks"": 600, ""chunk_entropy"": 4.6894}"
dns_tunnel_08ab_0483,192.168.1.88,185.220.101.44,08ab.seq483.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,A,NOERROR,155,4.6862,True,0.9663,2026-08-27T14:16:12.124605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 483, ""total_chunks"": 600, ""chunk_entropy"": 4.6862}"
dns_tunnel_08ab_0484,192.168.1.88,185.220.101.44,08ab.seq484.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7003,True,0.9721,2026-08-27T14:16:12.195605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 484, ""total_chunks"": 600, ""chunk_entropy"": 4.7003}"
dns_tunnel_08ab_0485,192.168.1.88,185.220.101.44,08ab.seq485.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6894,True,0.9785,2026-08-27T14:16:12.398605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 485, ""total_chunks"": 600, ""chunk_entropy"": 4.6894}"
dns_tunnel_08ab_0486,192.168.1.88,185.220.101.44,08ab.seq486.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6661,True,0.9652,2026-08-27T14:16:12.468605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 486, ""total_chunks"": 600, ""chunk_entropy"": 4.6661}"
dns_tunnel_08ab_0487,192.168.1.88,185.220.101.44,08ab.seq487.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.5752,True,0.9931,2026-08-27T14:16:12.634605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 487, ""total_chunks"": 600, ""chunk_entropy"": 4.5752}"
dns_tunnel_08ab_0488,192.168.1.88,185.220.101.44,08ab.seq488.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.6422,True,0.9497,2026-08-27T14:16:12.694605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 488, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0489,192.168.1.88,185.220.101.44,08ab.seq489.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.633,True,0.9771,2026-08-27T14:16:12.876605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 489, ""total_chunks"": 600, ""chunk_entropy"": 4.633}"
dns_tunnel_08ab_0490,192.168.1.88,185.220.101.44,08ab.seq490.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,A,NOERROR,155,4.6412,True,0.9807,2026-08-27T14:16:13.032605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 490, ""total_chunks"": 600, ""chunk_entropy"": 4.6412}"
dns_tunnel_08ab_0491,192.168.1.88,185.220.101.44,08ab.seq491.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7394,True,0.9827,2026-08-27T14:16:13.189605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 491, ""total_chunks"": 600, ""chunk_entropy"": 4.7394}"
dns_tunnel_08ab_0492,192.168.1.88,185.220.101.44,08ab.seq492.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7387,True,0.959,2026-08-27T14:16:13.352605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 492, ""total_chunks"": 600, ""chunk_entropy"": 4.7387}"
dns_tunnel_08ab_0493,192.168.1.88,185.220.101.44,08ab.seq493.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.769,True,0.9449,2026-08-27T14:16:13.542605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 493, ""total_chunks"": 600, ""chunk_entropy"": 4.769}"
dns_tunnel_08ab_0494,192.168.1.88,185.220.101.44,08ab.seq494.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7465,True,0.9676,2026-08-27T14:16:13.731605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 494, ""total_chunks"": 600, ""chunk_entropy"": 4.7465}"
dns_tunnel_08ab_0495,192.168.1.88,185.220.101.44,08ab.seq495.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,A,NOERROR,155,4.736,True,0.951,2026-08-27T14:16:13.774605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 495, ""total_chunks"": 600, ""chunk_entropy"": 4.736}"
dns_tunnel_08ab_0496,192.168.1.88,185.220.101.44,08ab.seq496.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7802,True,0.9363,2026-08-27T14:16:13.950605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 496, ""total_chunks"": 600, ""chunk_entropy"": 4.7802}"
dns_tunnel_08ab_0497,192.168.1.88,185.220.101.44,08ab.seq497.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7257,True,0.9336,2026-08-27T14:16:14.053605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 497, ""total_chunks"": 600, ""chunk_entropy"": 4.7257}"
dns_tunnel_08ab_0498,192.168.1.88,185.220.101.44,08ab.seq498.ivhfiskbjrpustsuivje4qkml5ceex2ekvgvax2uifbeyrk7kvjq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7752,True,0.9697,2026-08-27T14:16:14.171605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 498, ""total_chunks"": 600, ""chunk_entropy"": 4.7752}"
dns_tunnel_08ab_0499,192.168.1.88,185.220.101.44,08ab.seq499.ivjfgx2dkjcuirkokreuctctl5bu6tsgjfcektsujfauyx2jjzka.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7104,True,0.9753,2026-08-27T14:16:14.217605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 499, ""total_chunks"": 600, ""chunk_entropy"": 4.7104}"
dns_tunnel_08ab_0500,192.168.1.88,185.220.101.44,08ab.seq500.ivje4qkml5ceex2ekvgvax2uifbeyrk7kvjukustl5bverkeivha.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6521,True,0.9824,2026-08-27T14:16:14.265605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 500, ""total_chunks"": 600, ""chunk_entropy"": 4.6521}"
dns_tunnel_08ab_0501,192.168.1.88,185.220.101.44,08ab.seq501.kreuctctl5bu6tsgjfcektsujfauyx2jjzkekusoifgf6rccl5ca.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6075,True,0.9702,2026-08-27T14:16:14.441605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 501, ""total_chunks"": 600, ""chunk_entropy"": 4.6075}"
dns_tunnel_08ab_0502,192.168.1.88,185.220.101.44,08ab.seq502.kvgvax2uifbeyrk7kvjukustl5bverkeivhfiskbjrjv6q2pjzda.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.7654,True,0.965,2026-08-27T14:16:14.556605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 502, ""total_chunks"": 600, ""chunk_entropy"": 4.7654}"
dns_tunnel_08ab_0503,192.168.1.88,185.220.101.44,08ab.seq503.jfcektsujfauyx2jjzkekusoifgf6rccl5cfktkql5kecqsmivpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7088,True,0.9784,2026-08-27T14:16:14.725605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 503, ""total_chunks"": 600, ""chunk_entropy"": 4.7088}"
dns_tunnel_08ab_0504,192.168.1.88,185.220.101.44,08ab.seq504.kvjukustl5bverkeivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7286,True,0.9786,2026-08-27T14:16:14.792605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 504, ""total_chunks"": 600, ""chunk_entropy"": 4.7286}"
dns_tunnel_08ab_0505,192.168.1.88,185.220.101.44,08ab.seq505.jzkekusoifgf6rccl5cfktkql5kecqsmivpvku2fkjjv6q2sivca.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6669,True,0.9815,2026-08-27T14:16:14.906605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 505, ""total_chunks"": 600, ""chunk_entropy"": 4.6669}"
dns_tunnel_08ab_0506,192.168.1.88,185.220.101.44,08ab.seq506.ivhfiskbjrjv6q2pjzdesrcfjzkesqkml5eu4vcfkjhectc7irba.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.8311,True,0.9917,2026-08-27T14:16:15.088605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 506, ""total_chunks"": 600, ""chunk_entropy"": 4.8311}"
dns_tunnel_08ab_0507,192.168.1.88,185.220.101.44,08ab.seq507.l5cfktkql5kecqsmivpvku2fkjjv6q2sivcektsujfauyu27inhq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7331,True,0.9621,2026-08-27T14:16:15.261605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 507, ""total_chunks"": 600, ""chunk_entropy"": 4.7331}"
dns_tunnel_08ab_0508,192.168.1.88,185.220.101.44,08ab.seq508.jzdesrcfjzkesqkml5eu4vcfkjhectc7irbf6rcvjvif6vcbijga.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.773,True,0.976,2026-08-27T14:16:15.333605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 508, ""total_chunks"": 600, ""chunk_entropy"": 4.773}"
dns_tunnel_08ab_0509,192.168.1.88,185.220.101.44,08ab.seq509.ivpvku2fkjjv6q2sivcektsujfauyu27inhu4rsjircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7593,True,0.9545,2026-08-27T14:16:15.395605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 509, ""total_chunks"": 600, ""chunk_entropy"": 4.7593}"
dns_tunnel_08ab_0510,192.168.1.88,185.220.101.44,08ab.seq510.l5eu4vcfkjhectc7irbf6rcvjvif6vcbijgekx2vkncveu27inja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6862,True,0.9531,2026-08-27T14:16:15.444605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 510, ""total_chunks"": 600, ""chunk_entropy"": 4.6862}"
dns_tunnel_08ab_0511,192.168.1.88,185.220.101.44,08ab.seq511.ivcektsujfauyu27inhu4rsjircu4vcjifgf6skokrcvetsbjrpq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7663,True,0.9279,2026-08-27T14:16:15.560605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 511, ""total_chunks"": 600, ""chunk_entropy"": 4.7663}"
dns_tunnel_08ab_0512,192.168.1.88,185.220.101.44,08ab.seq512.irbf6rcvjvif6vcbijgekx2vkncveu27injekrcfjzkesqkmknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6757,True,0.9257,2026-08-27T14:16:15.766605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 512, ""total_chunks"": 600, ""chunk_entropy"": 4.6757}"
dns_tunnel_08ab_0513,192.168.1.88,185.220.101.44,08ab.seq513.inhu4rsjircu4vcjifgf6skokrcvetsbjrpuiqs7irku2uc7kraq.tunnel.c2exfil-network.org,A,NOERROR,155,4.7403,True,0.928,2026-08-27T14:16:15.979605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 513, ""total_chunks"": 600, ""chunk_entropy"": 4.7403}"
dns_tunnel_08ab_0514,192.168.1.88,185.220.101.44,08ab.seq514.ijgekx2vkncveu27injekrcfjzkesqkmknpugt2oizeuirkokreq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.6192,True,0.9488,2026-08-27T14:16:16.130605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 514, ""total_chunks"": 600, ""chunk_entropy"": 4.6192}"
dns_tunnel_08ab_0515,192.168.1.88,185.220.101.44,08ab.seq515.ifgf6skokrcvetsbjrpuiqs7irku2uc7krauetcfl5kvgrksknpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6422,True,0.942,2026-08-27T14:16:16.338605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 515, ""total_chunks"": 600, ""chunk_entropy"": 4.6422}"
dns_tunnel_08ab_0516,192.168.1.88,185.220.101.44,08ab.seq516.injekrcfjzkesqkmknpugt2oizeuirkokreuctc7jfhfirksjzaq.tunnel.c2exfil-network.org,CNAME,NOERROR,155,4.655,True,0.9902,2026-08-27T14:16:16.410605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 516, ""total_chunks"": 600, ""chunk_entropy"": 4.655}"
dns_tunnel_08ab_0517,192.168.1.88,185.220.101.44,08ab.seq517.jrpuiqs7irku2uc7krauetcfl5kvgrksknpugusfircu4vcjifga.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6329,True,0.9474,2026-08-27T14:16:16.450605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 517, ""total_chunks"": 600, ""chunk_entropy"": 4.6329}"
dns_tunnel_08ab_0518,192.168.1.88,185.220.101.44,08ab.seq518.knpugt2oizeuirkokreuctc7jfhfirksjzauyx2eijpuivknkbpq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7174,True,0.924,2026-08-27T14:16:16.511605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 518, ""total_chunks"": 600, ""chunk_entropy"": 4.7174}"
dns_tunnel_08ab_0519,192.168.1.88,185.220.101.44,08ab.seq519.krauetcfl5kvgrksknpugusfircu4vcjifgfgx2dj5hemskeivha.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7607,True,0.9441,2026-08-27T14:16:16.622605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 519, ""total_chunks"": 600, ""chunk_entropy"": 4.7607}"
dns_tunnel_08ab_0520,192.168.1.88,185.220.101.44,08ab.seq520.kreuctc7jfhfirksjzauyx2eijpuivknkbpviqkcjrcv6vktivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7168,True,0.9584,2026-08-27T14:16:16.663605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 520, ""total_chunks"": 600, ""chunk_entropy"": 4.7168}"
dns_tunnel_08ab_0521,192.168.1.88,185.220.101.44,08ab.seq521.knpugusfircu4vcjifgfgx2dj5hemskeivhfiskbjrpustsuivja.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7465,True,0.9508,2026-08-27T14:16:16.741605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 521, ""total_chunks"": 600, ""chunk_entropy"": 4.7465}"
dns_tunnel_08ab_0522,192.168.1.88,185.220.101.44,08ab.seq522.jzauyx2eijpuivknkbpviqkcjrcv6vktivjfgx2dkjcuirkokreq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.6607,True,0.9892,2026-08-27T14:16:16.894605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 522, ""total_chunks"": 600, ""chunk_entropy"": 4.6607}"
dns_tunnel_08ab_0523,192.168.1.88,185.220.101.44,08ab.seq523.ifgfgx2dj5hemskeivhfiskbjrpustsuivje4qkml5ceex2ekvgq.tunnel.c2exfil-network.org,TXT,NOERROR,347,4.7363,True,0.936,2026-08-27T14:16:16.971605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 523, ""total_chunks"": 600, ""chunk_entropy"": 4.7363}"
dns_tunnel_08ab_0524,192.168.1.88,185.220.101.44,08ab.seq524.kbpviqkcjrcv6vktivjfgx2dkjcuirkokreuctctl5bu6tsgjfca.tunnel.c2exfil-network.org,A,NOERROR,155,4.6734,True,0.9873,2026-08-27T14:16:17.077605+00:00,"{""tool"": ""dnscat2_emulator"", ""session_id"": ""08ab"", ""seq_num"": 524, ""total_chunks"": 600, ""chunk_entropy"": 4.6734}"
