domain_id,domain,family,entropy,vowel_ratio,length,is_dga,confidence,dga_source
dga_00778,stormbreaking.com,matsnu,3.7345,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00779,summerrunning.com,matsnu,3.2928,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00780,winterfalling.net,matsnu,3.3372,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00781,mountainfalling.biz,matsnu,3.5369,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00782,oceanhunting.net,matsnu,3.25,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00783,pantherbreaking.biz,matsnu,3.6163,0.3333,19,True,0.985,DGArchive / Matsnu Research
dga_00784,oceanhunting.org,matsnu,3.4528,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00785,mountainstriking.net,matsnu,3.4464,0.3684,20,True,0.985,DGArchive / Matsnu Research
dga_00786,frostblazing.org,matsnu,3.625,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00787,summerrising.net,matsnu,3.25,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00788,winterbreaking.org,matsnu,3.4613,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00789,shadowdrifting.biz,matsnu,3.7947,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00790,forestrunning.info,matsnu,3.281,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00791,thunderroaring.com,matsnu,3.6835,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00792,stormrunning.com,matsnu,3.3278,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00793,shadowfalling.com,matsnu,3.7345,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00794,stormstriking.com,matsnu,3.3816,0.25,17,True,0.985,DGArchive / Matsnu Research
dga_00795,eaglefalling.info,matsnu,3.1019,0.4375,17,True,0.985,DGArchive / Matsnu Research
dga_00796,forestblazing.com,matsnu,3.9698,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00797,summerrunning.net,matsnu,3.1463,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00798,stormflying.org,matsnu,3.5069,0.2143,15,True,0.985,DGArchive / Matsnu Research
dga_00799,mountainflying.org,matsnu,3.5724,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00800,froststriking.biz,matsnu,3.4548,0.25,17,True,0.985,DGArchive / Matsnu Research
dga_00801,shadowhunting.org,matsnu,3.6169,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00802,tigergliding.biz,matsnu,3.2028,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00803,pantherhunting.com,matsnu,3.6835,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00804,tigerflying.info,matsnu,3.3278,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00805,thunderflying.biz,matsnu,3.8522,0.25,17,True,0.985,DGArchive / Matsnu Research
dga_00806,oceangliding.info,matsnu,3.2928,0.4375,17,True,0.985,DGArchive / Matsnu Research
dga_00807,eagleshining.net,matsnu,3.1556,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00808,forestgliding.com,matsnu,3.7345,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00809,mountainrunning.com,matsnu,3.2158,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00810,tigerdrifting.info,matsnu,3.1699,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00811,riverrunning.org,matsnu,2.9528,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00812,oceanshining.net,matsnu,3.25,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00813,summergliding.info,matsnu,3.5724,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00814,forestdrifting.info,matsnu,3.3264,0.3333,19,True,0.985,DGArchive / Matsnu Research
dga_00815,thunderhunting.biz,matsnu,3.4613,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00816,falconbreaking.org,matsnu,3.6144,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00817,thunderstriking.info,matsnu,3.6464,0.3158,20,True,0.985,DGArchive / Matsnu Research
dga_00818,tigerrunning.info,matsnu,3.1019,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00819,riverstriking.com,matsnu,3.5281,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00820,tigerbreaking.biz,matsnu,3.3372,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00821,eaglehunting.info,matsnu,3.4548,0.4375,17,True,0.985,DGArchive / Matsnu Research
dga_00822,stormroaring.info,matsnu,3.2928,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00823,riverrunning.biz,matsnu,3.1085,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00824,falconroaring.org,matsnu,3.1751,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00825,mountainshining.com,matsnu,3.3661,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00826,foreststriking.com,matsnu,3.6144,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00827,eaglegliding.net,matsnu,3.0306,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00828,winterroaring.net,matsnu,3.1751,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00829,eagleroaring.net,matsnu,3.2028,0.4667,16,True,0.985,DGArchive / Matsnu Research
dga_00830,tigerrising.net,matsnu,2.9232,0.3571,15,True,0.985,DGArchive / Matsnu Research
dga_00831,riverflying.com,matsnu,3.6402,0.2857,15,True,0.985,DGArchive / Matsnu Research
dga_00832,winterrising.info,matsnu,3.2195,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00833,riverhunting.biz,matsnu,3.4528,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00834,forestshining.biz,matsnu,3.5725,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00835,shadowdrifting.info,matsnu,3.5766,0.3333,19,True,0.985,DGArchive / Matsnu Research
dga_00836,stormflying.com,matsnu,3.6402,0.2143,15,True,0.985,DGArchive / Matsnu Research
dga_00837,shadowstriking.net,matsnu,3.7255,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00838,oceanfalling.org,matsnu,3.375,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00839,eaglefalling.biz,matsnu,3.2028,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00840,wintergliding.biz,matsnu,3.3816,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00841,riverrunning.biz,matsnu,3.1085,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00842,stormbreaking.info,matsnu,3.7255,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00843,mountainrunning.com,matsnu,3.2158,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00844,oceangliding.biz,matsnu,3.4528,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00845,thundershining.biz,matsnu,3.5305,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00846,stormhunting.com,matsnu,3.5,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00847,eagledrifting.biz,matsnu,3.5725,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00848,frostdrifting.org,matsnu,3.2195,0.25,17,True,0.985,DGArchive / Matsnu Research
dga_00849,riverstriking.net,matsnu,3.1751,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00850,tigerblazing.biz,matsnu,3.3278,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00851,shadowrising.com,matsnu,3.625,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00852,frostdrifting.info,matsnu,3.1972,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00853,riverdrifting.info,matsnu,3.2391,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00854,stormrunning.net,matsnu,3.25,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00855,riverblazing.info,matsnu,3.5725,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00856,stormrunning.info,matsnu,3.2639,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00857,eaglefalling.org,matsnu,3.1556,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00858,frostrising.com,matsnu,3.3736,0.2857,15,True,0.985,DGArchive / Matsnu Research
dga_00859,panthershining.net,matsnu,3.281,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00860,oceanroaring.biz,matsnu,3.375,0.4667,16,True,0.985,DGArchive / Matsnu Research
dga_00861,shadowrunning.biz,matsnu,3.6901,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00862,tigerstriking.com,matsnu,3.4548,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00863,riverrising.net,matsnu,3.0062,0.3571,15,True,0.985,DGArchive / Matsnu Research
dga_00864,stormflying.net,matsnu,3.6402,0.2143,15,True,0.985,DGArchive / Matsnu Research
dga_00865,riverhunting.net,matsnu,3.2028,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00866,tigerfalling.biz,matsnu,3.4528,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00867,thunderhunting.net,matsnu,3.128,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00868,stormrising.info,matsnu,3.2028,0.3333,16,True,0.985,DGArchive / Matsnu Research
dga_00869,eagleflying.org,matsnu,3.3232,0.3571,15,True,0.985,DGArchive / Matsnu Research
dga_00870,falconfalling.info,matsnu,3.0441,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00871,mountainfalling.info,matsnu,3.2842,0.4211,20,True,0.985,DGArchive / Matsnu Research
dga_00872,frostgliding.com,matsnu,3.625,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00873,riverroaring.info,matsnu,3.1019,0.4375,17,True,0.985,DGArchive / Matsnu Research
dga_00874,oceandrifting.com,matsnu,3.6169,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00875,pantherrunning.net,matsnu,3.1916,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00876,wintergliding.com,matsnu,3.5725,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00877,mountainfalling.net,matsnu,3.4058,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00878,forestbreaking.net,matsnu,3.5724,0.3529,18,True,0.985,DGArchive / Matsnu Research
dga_00879,shadowdrifting.net,matsnu,3.7255,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00880,tigerdrifting.org,matsnu,3.1307,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00881,eagleflying.biz,matsnu,3.3736,0.3571,15,True,0.985,DGArchive / Matsnu Research
dga_00882,falconroaring.net,matsnu,3.4548,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00883,summerflying.net,matsnu,3.625,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00884,falcondrifting.info,matsnu,3.3919,0.3333,19,True,0.985,DGArchive / Matsnu Research
dga_00885,shadowdrifting.com,matsnu,3.8366,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00886,falconblazing.org,matsnu,3.4992,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00887,shadowrunning.org,matsnu,3.4548,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00888,falconrunning.org,matsnu,3.2639,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00889,summershining.net,matsnu,3.3372,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00890,frostflying.com,matsnu,3.6402,0.2143,15,True,0.985,DGArchive / Matsnu Research
dga_00891,mountaingliding.com,matsnu,3.4316,0.3889,19,True,0.985,DGArchive / Matsnu Research
dga_00892,stormblazing.org,matsnu,3.625,0.2667,16,True,0.985,DGArchive / Matsnu Research
dga_00893,thunderblazing.org,matsnu,3.8366,0.2941,18,True,0.985,DGArchive / Matsnu Research
dga_00894,tigerrising.info,matsnu,3.125,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00895,shadowflying.info,matsnu,3.6169,0.3125,17,True,0.985,DGArchive / Matsnu Research
dga_00896,frostrising.net,matsnu,3.2402,0.2857,15,True,0.985,DGArchive / Matsnu Research
dga_00897,riverbreaking.org,matsnu,3.2639,0.375,17,True,0.985,DGArchive / Matsnu Research
dga_00898,oceanfalling.com,matsnu,3.375,0.4,16,True,0.985,DGArchive / Matsnu Research
dga_00899,mountainbreaking.info,matsnu,3.5945,0.45,21,True,0.985,DGArchive / Matsnu Research
dga_00900,oceanstriking.info,matsnu,3.5305,0.4118,18,True,0.985,DGArchive / Matsnu Research
dga_00901,mdtqmpejbnhtilup.ru,locky,3.8269,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00902,ioggbudluzpkcljp.pw,locky,3.6819,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00903,rigycyyyeocpcjrm.in,locky,3.3661,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00904,hwwmwsadjlfjpvnb.be,locky,3.7871,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00905,eyexbgwpybcyhtyj.su,locky,3.6163,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00906,vuzmfotukhghggag.pl,locky,3.6163,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00907,onvgixmcgvduwrln.info,locky,3.7849,0.25,21,True,0.985,DGArchive / Locky Research
dga_00908,jgxdehurdwyvedtq.ru,locky,3.6819,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00909,odyxggdnuinjwymi.pw,locky,3.6163,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00910,ffpzplbxttbwhrql.in,locky,3.7216,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00911,tlyydyjsyhqhvddi.be,locky,3.4714,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00912,ojabafcmhsqmnuqo.su,locky,3.6163,0.3333,19,True,0.985,DGArchive / Locky Research
dga_00913,cyfqohkudeznafae.pl,locky,3.9321,0.3333,19,True,0.985,DGArchive / Locky Research
dga_00914,tfkydmryuvsnpnmp.info,locky,3.7849,0.15,21,True,0.985,DGArchive / Locky Research
dga_00915,lrpskymezzfcrwro.ru,locky,3.7216,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00916,fgdnxcakndflarus.pw,locky,3.8269,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00917,qxqcocimfvsgrbou.in,locky,3.8269,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00918,nukqrutydxirgezf.be,locky,3.9321,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00919,wssqvdeusentezyv.su,locky,3.3661,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00920,ckctzxfcxabmggth.pl,locky,3.6819,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00921,pmkqagpabcmvhiam.info,locky,3.749,0.3,21,True,0.985,DGArchive / Locky Research
dga_00922,dkbwqrabduqiualj.ru,locky,3.4714,0.3333,19,True,0.985,DGArchive / Locky Research
dga_00923,yzjegyphtdbfjggh.pw,locky,3.5766,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00924,rnodmrjwmjlbvjtf.in,locky,3.6819,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00925,gdvwhnpwtqwzzqnc.be,locky,3.6819,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00926,tkdotpgwbtqhboqh.su,locky,3.5766,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00927,qpvsclpfeuobadrx.pl,locky,3.8924,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00928,lfgxdqsntuzlhvpl.info,locky,3.9754,0.15,21,True,0.985,DGArchive / Locky Research
dga_00929,hmrmtftabubgguwc.ru,locky,3.4714,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00930,idlnspopnqbvykvk.pw,locky,3.6819,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00931,sgvyvkhbyeunetqs.in,locky,3.7216,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00932,tnszfuckwlspjxzu.be,locky,3.9321,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00933,jnjwcbbregocxaww.su,locky,3.6819,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00934,xjtrkkzydlhknlvp.pl,locky,3.6421,0.0,19,True,0.985,DGArchive / Locky Research
dga_00935,nlhzphuakrlhwpgy.info,locky,3.8802,0.2,21,True,0.985,DGArchive / Locky Research
dga_00936,diejclrelinlwosw.ru,locky,3.5766,0.3333,19,True,0.985,DGArchive / Locky Research
dga_00937,kziwbqimjsudsmjw.pw,locky,3.5766,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00938,mlfuksgnfzkavseo.in,locky,3.8269,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00939,fdonguxwifuoebme.be,locky,3.5766,0.4444,19,True,0.985,DGArchive / Locky Research
dga_00940,hyhikihgjdmrklgl.su,locky,3.5766,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00941,unggzcuxmfcefenv.pl,locky,3.6163,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00942,wdongqwowxomeuax.info,locky,3.5945,0.4,21,True,0.985,DGArchive / Locky Research
dga_00943,xgzastznwttxmpmg.ru,locky,3.5766,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00944,czjswglrdflphzzq.pw,locky,3.6819,0.0,19,True,0.985,DGArchive / Locky Research
dga_00945,etxpqzpiylncmutq.in,locky,3.7216,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00946,xjzrgcevnrfkpsgs.be,locky,3.8269,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00947,wsexjfrsxwfyfsey.su,locky,3.1556,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00948,nmlidaporcfvwbtl.pl,locky,3.8924,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00949,fmciyetzvlrpuspx.info,locky,4.1066,0.25,21,True,0.985,DGArchive / Locky Research
dga_00950,dqmkqijdohbovrbd.ru,locky,3.5766,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00951,vtvncayjfodpkneg.pw,locky,3.9321,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00952,wiqhlmklvhxrytgi.in,locky,3.7871,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00953,vemhllianyzsczww.be,locky,3.8269,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00954,ehaqrpbmiyxstwzg.su,locky,4.1427,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00955,bahynucobjlvdkjw.pl,locky,3.9321,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00956,bffhoauogepcdisr.info,locky,3.8442,0.4,21,True,0.985,DGArchive / Locky Research
dga_00957,ajnqzrilvmrespjg.ru,locky,3.8924,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00958,stvgwkkecxheoxor.pw,locky,3.7216,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00959,tambrwspgqlfapgu.in,locky,3.9321,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00960,jzzovfturjxatwuc.be,locky,3.8269,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00961,gqfocbenoxxnjzot.su,locky,3.7871,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00962,tqpbhrdocqoinsxl.pl,locky,3.8269,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00963,bmmabtcmxoazaldb.info,locky,3.6178,0.3,21,True,0.985,DGArchive / Locky Research
dga_00964,dvvcdlcqkqwntfyn.ru,locky,3.7216,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00965,ratmtdmsbwgffdpq.pw,locky,3.6163,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00966,csyprglvsnszywzl.in,locky,3.5766,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00967,sufbtbynrnsbqvwr.be,locky,3.5111,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00968,nlqwfhsqhtzmsojd.su,locky,3.7871,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00969,jduqirvkjrnmslbw.pl,locky,3.9321,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00970,zriutkojwzfugxed.info,locky,3.9161,0.35,21,True,0.985,DGArchive / Locky Research
dga_00971,nkbqzvtlxsxusdca.ru,locky,3.9321,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00972,fzydutskzqsgxkjm.pw,locky,3.9321,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00973,pjkudxsulsenkhpz.in,locky,3.7216,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00974,fqxthakjxlvleeup.be,locky,3.7871,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00975,cbyzkequytnzglyl.su,locky,3.6819,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00976,wrpubeglfqntnvmh.pl,locky,3.9321,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00977,bbjdrdzduvdvrjvh.info,locky,3.4992,0.15,21,True,0.985,DGArchive / Locky Research
dga_00978,aemlzaygkpkigmsk.ru,locky,3.6819,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00979,pvzixtdlkosabasj.pw,locky,3.9321,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00980,qvmnflegrrpshmee.in,locky,3.6819,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00981,zgnlxpwhakfwlrdb.be,locky,3.9321,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00982,ovvgrwtwtvgqoljr.su,locky,3.4714,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00983,tfiaenofzwebtfhq.pl,locky,3.7871,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00984,ybcoixidbvbhkrtz.info,locky,3.8442,0.25,21,True,0.985,DGArchive / Locky Research
dga_00985,oekhftiqelpxbqbg.ru,locky,3.9321,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00986,uyiwkgrfdoyfnphw.pw,locky,3.6819,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00987,onmtljemkwklwufv.in,locky,3.7216,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00988,zkjoyhxeejzomkvc.be,locky,3.5766,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00989,xpgshilzilnblgsu.su,locky,3.4316,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00990,ndwkxykvppgqbham.pl,locky,3.8924,0.0556,19,True,0.985,DGArchive / Locky Research
dga_00991,nzfjchsyzvmjapck.info,locky,3.9161,0.15,21,True,0.985,DGArchive / Locky Research
dga_00992,bjttqkkkjafumirn.ru,locky,3.5766,0.2222,19,True,0.985,DGArchive / Locky Research
dga_00993,cmrignnzwmkmhirf.pw,locky,3.5766,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00994,gwwlggdfjwnuosvp.in,locky,3.6421,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00995,rxdnioyylzxlhdlx.be,locky,3.5369,0.1667,19,True,0.985,DGArchive / Locky Research
dga_00996,canelkhoyyysqmna.su,locky,3.6819,0.2778,19,True,0.985,DGArchive / Locky Research
dga_00997,twgnrcumzzckgszo.pl,locky,3.7871,0.1111,19,True,0.985,DGArchive / Locky Research
dga_00998,fmsdyhkufxdnmctv.info,locky,3.8802,0.15,21,True,0.985,DGArchive / Locky Research
dga_00999,zbaieqskzcqpbjxo.ru,locky,3.9321,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01000,spnhpmlyjqxcwvuy.pw,locky,3.7871,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01001,hjggcticsxnhrymt.in,locky,3.6163,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01002,gczbytiiyjolzpmf.be,locky,3.8269,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01003,sxqmninudovedfrv.su,locky,3.7216,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01004,ptqgghyqrhyunrel.pl,locky,3.5111,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01005,fjdesvnudowssqsq.info,locky,3.5352,0.25,21,True,0.985,DGArchive / Locky Research
dga_01006,njrzkcoayrdtxrkg.ru,locky,3.7216,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01007,loxmbssqbwyzutxy.pw,locky,3.7216,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01008,ncjnpvurpxnyucfw.in,locky,3.5111,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01009,pfhxrhulbkeuwwch.be,locky,3.5766,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01010,zhyfqzgwnxprnbuk.su,locky,3.9321,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01011,siorqevsgvcqwmhs.pl,locky,3.7871,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01012,yrgulsrolebyryjq.info,locky,3.749,0.25,21,True,0.985,DGArchive / Locky Research
dga_01013,lonvrxjxemljhqkm.ru,locky,3.7216,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01014,lkxgwduurlzjnclx.pw,locky,3.6819,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01015,mcnlrxzyhlplztht.in,locky,3.5766,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01016,jjdhqhnbskvsikoj.be,locky,3.5766,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01017,kkmxbpvfgslsbjpr.su,locky,3.6819,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01018,twthdqhewsrfizhe.pl,locky,3.6819,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01019,ofnwaiybowrjicol.info,locky,3.4992,0.4,21,True,0.985,DGArchive / Locky Research
dga_01020,nmrryeueigdpwpuz.ru,locky,3.5369,0.3333,19,True,0.985,DGArchive / Locky Research
dga_01021,ttauomlvdnuymriz.pw,locky,3.9321,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01022,mydmeoewgclnmici.in,locky,3.4316,0.3333,19,True,0.985,DGArchive / Locky Research
dga_01023,olnkcuepzpkfoppd.be,locky,3.5111,0.2778,19,True,0.985,DGArchive / Locky Research
dga_01024,eqfuyhzadbpdsjia.su,locky,3.8269,0.3333,19,True,0.985,DGArchive / Locky Research
dga_01025,eikmfnxddgufetfd.pl,locky,3.6421,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01026,cfhtryvgaapldrnf.info,locky,3.8802,0.2,21,True,0.985,DGArchive / Locky Research
dga_01027,awdcatollbejjtiw.ru,locky,3.7216,0.3333,19,True,0.985,DGArchive / Locky Research
dga_01028,kgvlluofkjgugyaj.pw,locky,3.5766,0.2222,19,True,0.985,DGArchive / Locky Research
dga_01029,iuwzzspycyvzblqh.in,locky,3.7871,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01030,nvppdnanonqqjzpr.be,locky,3.4714,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01031,rybrwbvkiqbpnhzg.su,locky,3.8924,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01032,clvtxjdqqhzbajrp.pl,locky,3.8269,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01033,djagtthhrqywwhed.info,locky,3.8802,0.2,21,True,0.985,DGArchive / Locky Research
dga_01034,zjvzhzwblbdcykqd.ru,locky,3.7871,0.0556,19,True,0.985,DGArchive / Locky Research
dga_01035,nczfwijqwxoaltvm.pw,locky,3.9977,0.1667,19,True,0.985,DGArchive / Locky Research
dga_01036,zhqkwydkjumrjxjq.in,locky,3.7871,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01037,jwbrstyhcztrnnwo.be,locky,3.7216,0.1111,19,True,0.985,DGArchive / Locky Research
dga_01038,ezmxnkkvrgqkmrkm.su,locky,3.4714,0.1111,19,True,0.985,DGArchive / Locky Research
