session_id,src_ip,dst_ip,inter_arrival_times,is_attack
s00295,192.168.1.239,34.120.55.12,"[5.42, 21.69, 9.61, 17.23, 17.58, 2.75, 11.51, 5.59, 86.85, 2.73, 9.29, 29.03, 17.75, 18.15]",False
s00477,192.168.1.170,142.250.80.14,"[1.04, 65.94, 0.88, 1.4, 1.49, 1.28, 20.19, 0.41, 1.36, 33.45, 1.4, 22.05, 64.81, 0.41]",False
s00059,192.168.1.197,104.16.85.20,"[23.52, 41.05, 93.06, 105.88, 12.66, 139.61, 64.41]",False
s00310,192.168.1.77,93.184.216.34,"[28.15, 81.19, 31.94, 25.31, 16.69, 54.49, 90.09, 22.94, 32.25, 102.02, 30.53, 42.99]",False
s00993,192.168.1.10,91.108.4.182,"[30.8, 30.07, 30.23, 28.69, 28.5, 29.33, 30.46, 29.43, 30.88, 31.7, 31.2]",True
s00120,192.168.1.213,104.16.85.20,"[21.62, 30.65, 46.43, 39.93, 194.39, 69.44, 199.91]",False
s00018,192.168.1.178,13.107.21.200,"[74.65, 22.39, 25.64, 26.69, 88.12, 62.48, 46.94, 19.06, 123.43, 141.97]",False
s00004,192.168.1.91,142.250.80.14,"[13.83, 9.81, 59.78, 28.4, 22.5]",False
s00496,192.168.1.67,13.107.21.200,"[25.47, 67.42, 30.83, 58.85, 22.02, 46.96, 45.75, 18.84, 81.46]",False
s00756,192.168.1.44,194.26.29.112,"[57.64, 55.64, 59.76, 55.55, 61.22, 58.18, 61.91, 60.97, 58.74, 58.0, 62.31, 58.49, 59.22, 60.82, 62.37, 61.21, 62.0, 62.21, 59.8, 60.56, 55.7]",True
s00073,192.168.1.202,142.250.80.14,"[63.17, 92.12, 57.69, 24.28, 45.13, 54.37, 88.03]",False
s00287,192.168.1.184,93.184.216.34,"[1.67, 2.45, 2.76, 2.3, 0.32, 0.81]",False
s00044,192.168.1.144,142.250.80.14,"[21.56, 33.0, 79.98, 144.5, 71.79, 70.85, 85.14, 44.74, 53.44, 31.52, 212.88, 34.68]",False
s00427,192.168.1.18,52.84.12.33,"[101.21, 22.82, 74.65, 31.32, 40.29, 151.17, 28.28, 46.2]",False
s00082,192.168.1.216,34.120.55.12,"[2.03, 3.12, 38.67, 3.37, 62.97, 74.31, 1.01, 80.89]",False
s01013,192.168.1.78,185.190.140.22,"[51.51, 49.37, 39.15, 49.05, 40.52, 42.8, 44.53, 53.66, 37.01, 47.74]",True
s00652,192.168.1.233,45.154.255.88,"[605.11, 585.69, 614.8, 642.94, 623.95, 578.37, 595.87, 622.54, 617.75, 607.82, 607.42, 600.7]",True
s01009,192.168.1.142,45.154.255.88,"[63.85, 60.17, 59.06, 59.5, 60.47, 60.27, 58.81, 59.91, 57.97, 59.11, 62.72, 59.74, 61.94, 58.75, 59.95, 60.66, 60.11, 58.15]",True
s00270,192.168.1.118,34.120.55.12,"[17.68, 6.77, 16.83, 11.28, 21.29, 9.47, 11.06]",False
s00326,192.168.1.124,13.107.21.200,"[63.81, 37.37, 39.41, 23.23, 19.29, 72.86, 91.67, 14.78, 10.5, 22.33, 23.11, 16.49, 26.87]",False
s00088,192.168.1.242,151.101.1.140,"[63.67, 55.68, 27.49, 10.45, 9.37]",False
s01027,192.168.1.44,185.220.101.44,"[59.35, 60.76, 58.78, 62.07, 55.51, 62.42, 60.89, 62.31, 61.56, 58.74, 63.17, 61.2, 57.86, 60.12, 60.65, 62.26]",True
s00751,192.168.1.25,45.154.255.88,"[29.32, 29.53, 30.49, 30.04, 29.9, 29.2, 29.91, 28.53, 29.39, 29.01, 29.19, 30.33, 30.76, 30.45, 29.96, 30.09, 30.88, 29.35]",True
s00161,192.168.1.98,34.120.55.12,"[85.91, 2.81, 1.61, 0.66, 54.63, 76.61, 0.79, 2.86, 0.7, 2.64, 2.88, 0.54, 1.52, 1.07, 3.35]",False
s01087,192.168.1.25,194.26.29.112,"[101.95, 86.66, 83.52, 106.89, 106.4, 93.19, 111.51, 106.64, 111.21, 87.72, 68.12, 97.47, 98.71, 101.01, 89.46, 92.63, 70.04, 100.73, 72.62, 69.68, 87.29]",True
s00752,192.168.1.25,194.26.29.112,"[491.87, 553.81, 520.05, 617.79, 621.15, 591.92, 588.17, 504.58, 501.09, 649.74, 530.38, 563.5, 701.53, 608.45, 545.91]",True
s00673,192.168.1.210,185.190.140.22,"[99.79, 109.05, 80.84, 102.84, 101.86, 109.9, 119.04, 129.12, 103.15, 90.73, 146.67, 112.15, 94.71]",True
s00835,192.168.1.25,185.220.101.44,"[29.98, 31.65, 31.36, 30.1, 30.48, 30.34, 31.18, 31.5, 31.04, 32.01, 30.31, 31.32, 32.06, 30.76, 30.36, 30.46, 32.16, 30.19, 30.94, 31.09, 30.28, 30.52, 29.72, 29.07]",True
s00589,192.168.1.105,17.253.144.10,"[77.7, 16.53, 28.93, 58.05, 71.91, 20.09, 40.82]",False
s00618,192.168.1.78,185.220.101.44,"[15.77, 16.1, 17.3, 13.48, 17.69, 13.39, 13.55, 15.47, 14.99, 13.13, 14.51, 17.83, 14.63, 15.61, 17.49, 14.68, 16.98, 16.32, 15.83]",True
s01160,192.168.1.142,185.220.101.44,"[67.24, 60.57, 80.54, 63.57, 65.05, 54.15, 63.17]",True
s01052,192.168.1.25,185.190.140.22,"[28.7, 31.62, 30.16, 29.89, 30.72, 28.07, 30.9, 31.38, 29.94, 30.15, 30.9]",True
s00701,192.168.1.142,195.123.245.9,"[89.26, 103.43, 106.07, 100.22, 89.14, 110.24, 110.32, 95.08, 105.57, 97.02, 103.39]",True
s00228,192.168.1.60,142.250.80.14,"[16.59, 2.47, 26.0, 20.2, 10.02, 37.39, 17.21, 9.83, 10.3, 43.98, 42.86]",False
s00931,192.168.1.10,203.0.113.90,"[30.44, 31.41, 31.99, 27.68, 28.48, 29.86, 31.25, 31.18, 29.97, 29.89, 31.92, 28.44, 28.83]",True
s00508,192.168.1.17,34.120.55.12,"[32.18, 10.96, 20.86, 13.55, 32.07, 10.94, 6.28, 20.12, 6.51, 10.82, 1.26]",False
s01147,192.168.1.142,45.154.255.88,"[14.55, 17.7, 12.61, 17.23, 15.67, 12.27, 16.8, 13.59]",True
s01029,192.168.1.105,198.51.100.7,"[14.72, 12.79, 13.91, 13.99, 13.14, 15.78, 17.31, 14.87, 15.78, 13.73, 12.82, 14.86, 13.32, 13.65, 16.25, 14.73, 13.09, 17.25, 16.0, 16.01]",True
s00276,192.168.1.178,34.120.55.12,"[1.0, 0.52, 2.58, 0.34, 1.77, 1.39, 73.3, 53.01, 1.54]",False
s00525,192.168.1.65,52.84.12.33,"[0.39, 3.04, 2.61, 0.13, 0.76, 3.2, 1.66, 1.21, 0.23, 3.19, 0.78, 0.69, 1.46]",False
s00728,192.168.1.142,194.26.29.112,"[21.53, 21.19, 24.3, 21.48, 21.64, 19.8, 20.93, 20.43, 20.99, 20.42, 17.95, 20.73]",True
s01065,192.168.1.233,198.51.100.7,"[20.56, 19.31, 20.82, 19.1, 21.49, 18.19, 21.07, 18.66, 22.32, 18.99]",True
s00100,192.168.1.61,142.250.80.14,"[14.03, 1.75, 31.67, 13.39, 13.11, 11.98, 79.22, 7.84, 23.36, 7.08, 9.11, 43.29]",False
s01049,192.168.1.233,198.51.100.7,"[45.78, 52.3, 52.75, 46.91, 48.42, 48.89, 43.85, 49.37]",True
s01170,192.168.1.210,185.190.140.22,"[57.42, 59.94, 62.35, 61.78, 58.41, 57.39, 59.02, 61.71, 60.16, 58.62, 58.16, 59.93, 60.13]",True
s01097,192.168.1.44,203.0.113.90,"[633.42, 627.87, 482.44, 673.28, 540.83, 627.04, 364.85, 662.22, 585.32, 621.88, 595.59, 577.11, 459.76, 735.04, 582.36, 673.81, 515.04]",True
s00247,192.168.1.87,34.120.55.12,"[3.27, 82.01, 34.55, 1.74, 0.77, 91.63, 2.2, 90.14, 2.54, 2.06, 3.24, 2.38, 79.59, 1.49, 66.99, 0.22]",False
s01041,192.168.1.233,185.220.101.44,"[58.58, 43.96, 54.3, 50.21, 49.87, 44.12, 52.99, 53.72, 61.27]",True
s00510,192.168.1.220,104.16.85.20,"[63.09, 59.32, 22.71, 37.98, 46.14, 45.91, 25.42, 38.51, 10.06, 27.45, 38.69]",False
s00840,192.168.1.44,91.108.4.182,"[50.38, 46.12, 49.89, 47.71, 49.18, 38.67, 45.57, 51.11, 39.71, 49.18, 40.77, 40.21, 45.33, 38.8]",True
s00890,192.168.1.142,185.190.140.22,"[90.31, 98.59, 93.5, 91.83, 97.93, 98.37, 97.51, 95.49, 88.54, 97.28, 86.08]",True
s00600,192.168.1.233,198.51.100.25,"[51.76, 12.27, 39.79, 40.05, 48.23, 41.81, 22.34, 36.81, 61.69, 56.23, 28.22, 45.19]",False
s00772,192.168.1.233,185.220.101.44,"[31.23, 29.96, 30.05, 30.37, 29.08, 31.37, 30.96, 32.41, 30.27, 29.65, 29.26, 29.52, 29.35, 29.48, 29.51]",True
s00973,192.168.1.210,194.26.29.112,"[86.49, 89.93, 106.41, 93.75, 88.94, 77.97, 105.9, 73.33, 108.32]",True
s00819,192.168.1.44,198.51.100.7,"[259.25, 256.55, 254.6, 206.35, 273.96, 273.96, 249.04, 239.11, 270.05, 255.21, 269.65, 233.78, 257.34, 239.87]",True
s00704,192.168.1.210,195.123.245.9,"[180.4, 201.45, 170.27, 153.17, 154.11, 158.99, 183.91, 169.05, 200.44, 196.84, 158.27, 203.37, 198.45, 192.31, 194.92, 152.75, 195.99]",True
s00174,192.168.1.140,104.16.85.20,"[3.4, 46.74, 3.43, 70.66, 1.5, 1.71, 3.4, 58.51, 2.82, 74.93, 1.61, 59.86, 0.63, 1.2, 21.47, 25.3]",False
s01121,192.168.1.233,185.190.140.22,"[15.82, 15.15, 16.72, 14.52, 16.36, 12.56, 12.4, 16.16, 13.02, 15.26, 15.28, 16.1, 12.63, 13.71, 13.81, 16.17, 16.89, 15.54, 15.53, 15.46, 17.16]",True
s01152,192.168.1.142,185.190.140.22,"[14.92, 12.19, 15.23, 14.8, 18.36, 15.08, 18.21, 12.65, 17.84, 12.18, 14.54, 16.61, 17.11, 14.06, 14.19, 11.8]",True
s00138,192.168.1.115,52.84.12.33,"[66.68, 1.88, 3.43, 0.49, 2.43, 1.18, 0.19, 1.91, 0.69, 88.39, 1.86, 89.64, 3.27, 0.54, 0.96]",False
s00380,192.168.1.51,93.184.216.34,"[36.97, 96.44, 40.63, 47.08, 47.58, 30.99]",False
s01129,192.168.1.78,185.190.140.22,"[103.81, 106.77, 105.95, 111.15, 108.26, 97.17, 95.18, 85.27, 106.25, 103.12, 112.1]",True
s00255,192.168.1.43,104.16.85.20,"[3.39, 1.58, 1.11, 2.37, 85.33, 2.04, 1.71, 3.36, 0.68, 27.1, 2.56, 1.07]",False
s00238,192.168.1.205,17.253.144.10,"[70.29, 0.36, 3.13, 1.28, 57.89, 2.57, 1.81, 83.96, 2.4, 70.47, 0.15, 0.43, 1.78]",False
s00042,192.168.1.63,52.84.12.33,"[76.74, 2.3, 0.95, 0.8, 1.96, 2.48]",False
s00329,192.168.1.144,17.253.144.10,"[59.04, 20.74, 32.35, 13.81, 3.73, 17.95, 20.53, 18.85, 17.58, 42.53, 15.79, 8.58, 10.66, 8.83]",False
s01031,192.168.1.25,185.190.140.22,"[59.0, 61.01, 59.01, 60.82, 56.0, 61.59, 61.47, 59.97, 57.88, 60.97, 61.69, 59.8, 63.43, 57.9, 57.9, 62.4, 61.58, 59.27, 60.08, 60.35, 58.93, 61.69, 59.12, 60.96, 57.59]",True
s00988,192.168.1.210,194.26.29.112,"[289.05, 250.75, 226.63, 232.26, 258.25, 262.38, 252.14]",True
s00239,192.168.1.96,17.253.144.10,"[105.48, 82.24, 20.65, 11.58, 40.72, 45.38, 22.79, 23.83, 72.21, 72.93]",False
s00997,192.168.1.44,195.123.245.9,"[12.28, 13.03, 12.82, 17.12, 12.09, 12.65, 16.88, 16.55, 16.7, 17.83, 13.89, 16.7]",True
s00792,192.168.1.25,185.190.140.22,"[249.66, 245.67, 294.48, 239.56, 234.35, 278.28, 208.85, 295.18, 230.67, 269.72, 261.33]",True
s00514,192.168.1.233,104.16.85.20,"[41.94, 50.15, 5.29, 6.51, 35.09, 59.2, 43.88, 19.85, 6.64, 5.03, 28.4]",False
s01044,192.168.1.233,45.154.255.88,"[186.34, 171.72, 201.7, 198.8, 192.76, 176.75, 190.61, 188.58, 195.89, 188.1, 193.39, 199.89, 181.38, 168.33, 184.62, 193.04, 174.16, 160.0, 183.22, 167.86]",True
s00084,192.168.1.230,13.107.21.200,"[44.15, 26.88, 22.45, 84.67, 25.77, 75.33, 27.24, 48.44, 45.42, 26.69]",False
s00148,192.168.1.160,104.16.85.20,"[59.75, 25.23, 150.19, 22.94, 22.14, 11.03, 147.66, 67.97, 38.39, 52.16, 79.73, 48.05, 29.19]",False
s00825,192.168.1.210,195.123.245.9,"[61.08, 60.99, 59.21, 57.42, 59.0, 55.82, 57.65, 57.87, 61.14, 62.69, 57.43, 58.47, 60.41, 57.81, 60.23, 59.53]",True
s00503,192.168.1.157,34.120.55.12,"[0.45, 1.46, 55.93, 2.31, 1.26, 65.46, 0.26]",False
s01190,192.168.1.10,91.108.4.182,"[296.11, 276.73, 323.25, 287.77, 305.83, 324.63, 332.41, 281.78, 268.66, 325.27, 315.59, 314.75, 298.31, 245.97]",True
s01059,192.168.1.78,45.154.255.88,"[254.22, 222.04, 246.66, 223.69, 251.83, 292.46, 228.75, 247.09, 257.76, 240.48, 278.91, 244.2, 249.2, 261.6]",True
s00009,192.168.1.65,93.184.216.34,"[19.11, 44.75, 46.68, 52.2, 62.34, 57.88]",False
s01184,192.168.1.25,91.108.4.182,"[165.57, 203.41, 201.53, 199.53, 181.87, 155.48, 204.24, 201.36, 162.56, 166.03, 172.99, 194.04, 188.5, 186.82, 188.69]",True
s00499,192.168.1.200,13.107.21.200,"[20.52, 6.44, 40.16, 24.69, 5.24, 35.0, 10.67, 9.44, 10.03, 14.07, 7.97, 27.88]",False
s00536,192.168.1.126,151.101.1.140,"[2.38, 2.96, 2.59, 0.64, 1.43, 37.74, 31.6, 3.16, 0.67, 1.75]",False
s00878,192.168.1.10,91.108.4.182,"[29.13, 30.49, 30.58, 31.13, 30.64, 30.1, 30.27, 29.66, 30.02, 30.27, 32.1, 30.68, 30.52, 28.28, 29.85, 30.33, 30.03, 29.52, 31.52, 29.13, 29.06, 32.46]",True
s01030,192.168.1.233,198.51.100.7,"[92.35, 93.89, 72.36, 100.35, 111.09, 115.5, 101.14, 96.41, 105.0, 93.1, 91.94]",True
s00453,192.168.1.74,151.101.1.140,"[60.75, 27.97, 57.02, 37.1, 32.1, 27.09, 83.84, 74.24, 146.69]",False
s00005,192.168.1.234,13.107.21.200,"[11.98, 11.9, 24.36, 6.67, 6.8, 8.14, 22.68]",False
s00702,192.168.1.25,203.0.113.90,"[595.57, 608.78, 643.06, 523.74, 673.72, 739.35, 573.68]",True
s01066,192.168.1.10,185.190.140.22,"[19.92, 20.94, 16.96, 19.48, 19.6, 18.41, 19.85, 19.98, 20.35, 20.99, 20.23, 18.21]",True
s01175,192.168.1.25,185.190.140.22,"[14.42, 16.62, 14.7, 12.9, 14.92, 15.52, 16.45, 13.67, 16.73, 12.61, 13.08, 14.78, 15.18, 15.55, 13.89, 13.76, 16.9, 12.91, 16.84, 15.73, 16.38, 12.66]",True
s00831,192.168.1.210,194.26.29.112,"[318.72, 296.26, 293.54, 306.93, 272.76, 294.07, 291.08, 287.15, 307.76, 284.27, 305.8, 319.07, 311.78, 342.89, 299.22, 286.86, 288.34]",True
s01020,192.168.1.10,45.154.255.88,"[94.19, 99.19, 97.21, 99.24, 101.86, 110.57, 102.13, 100.0, 90.26, 84.68]",True
s00036,192.168.1.97,17.253.144.10,"[73.91, 15.02, 41.32, 87.57, 31.18, 29.9, 29.44, 75.95, 89.01, 28.01, 52.5, 28.37]",False
s00426,192.168.1.2,142.250.80.14,"[31.5, 23.03, 48.49, 48.61, 47.24, 52.12, 26.57, 38.85]",False
s00013,192.168.1.233,17.253.144.10,"[121.72, 71.15, 21.99, 48.24, 31.96, 7.27, 92.82, 43.07, 24.6, 29.42, 33.08, 34.51]",False
s00483,192.168.1.146,198.51.100.25,"[2.0, 0.83, 47.71, 3.46, 2.05, 73.78, 0.28, 1.2]",False
s00830,192.168.1.105,45.154.255.88,"[45.62, 51.87, 40.83, 45.89, 51.5, 49.54, 53.85, 37.39, 41.35, 42.98, 46.73, 46.14, 45.27, 38.51, 54.84, 37.72, 36.61, 35.06, 47.07]",True
s00322,192.168.1.66,151.101.1.140,"[88.17, 82.15, 43.04, 31.43, 125.24, 23.33, 48.75, 62.82, 83.01, 47.63]",False
s00373,192.168.1.235,151.101.1.140,"[38.2, 97.01, 20.97, 63.66, 7.39, 153.78, 50.28, 82.78, 42.9, 30.98, 54.36, 37.93]",False
s00344,192.168.1.239,151.101.1.140,"[2.86, 65.15, 89.54, 41.58, 0.13, 72.48, 0.21, 59.61, 1.41, 26.47, 3.17, 0.5]",False
s00262,192.168.1.16,52.84.12.33,"[18.81, 110.83, 43.78, 19.43, 111.83, 13.16, 11.04, 82.52]",False
s00233,192.168.1.42,13.107.21.200,"[88.62, 75.21, 31.86, 58.7, 51.58, 50.55, 38.82, 66.2]",False
s01148,192.168.1.105,185.190.140.22,"[154.27, 190.95, 204.4, 197.44, 186.51, 164.18, 205.65, 182.75, 153.51, 196.36, 156.36, 188.18, 174.83, 202.67, 176.41, 201.24, 187.63, 198.47, 172.78]",True
s00524,192.168.1.104,104.16.85.20,"[19.22, 40.25, 62.99, 87.06, 17.79, 57.39, 68.26, 40.6]",False
s01163,192.168.1.10,195.123.245.9,"[45.32, 47.52, 45.47, 48.03, 50.4, 50.1, 48.1, 52.79, 50.22]",True
s00638,192.168.1.210,185.190.140.22,"[119.58, 130.69, 121.2, 122.72, 118.26, 118.46, 119.75, 110.34, 153.57, 116.95, 134.09, 116.68, 133.6, 125.44, 134.22]",True
s00399,192.168.1.126,17.253.144.10,"[54.65, 3.41, 67.61, 16.58, 3.98, 4.03, 6.85, 20.56]",False
s00559,192.168.1.64,104.16.85.20,"[147.53, 140.4, 139.68, 31.46, 26.39, 40.7, 27.99, 45.95]",False
s00249,192.168.1.208,104.16.85.20,"[20.81, 0.46, 0.71, 34.37, 2.79, 77.85, 0.51, 78.39, 2.21, 74.66]",False
s00395,192.168.1.216,34.120.55.12,"[33.71, 53.19, 29.63, 65.22, 75.24, 24.34, 63.22, 12.51, 17.82, 12.69, 78.0]",False
s00843,192.168.1.44,198.51.100.7,"[50.24, 46.51, 46.49, 56.16, 54.81, 47.11, 47.33, 51.23, 59.33, 52.67]",True
s00654,192.168.1.233,185.190.140.22,"[112.66, 105.56, 109.51, 113.15, 102.4, 91.13, 104.29, 101.43, 102.39, 103.05]",True
s00292,192.168.1.61,93.184.216.34,"[39.82, 62.4, 15.48, 31.75, 142.47, 51.93]",False
s00397,192.168.1.127,104.16.85.20,"[4.33, 3.64, 24.31, 11.07, 16.64, 12.0, 36.88]",False
s01169,192.168.1.105,198.51.100.7,"[105.91, 89.24, 91.71, 90.22, 93.96, 104.92, 107.93, 91.08, 98.82]",True
s01077,192.168.1.142,45.154.255.88,"[16.99, 16.68, 13.67, 13.63, 16.62, 16.26, 13.89, 16.45, 16.7, 16.01, 16.21, 13.02, 12.89, 12.38]",True
s00166,192.168.1.20,34.120.55.12,"[33.78, 10.54, 10.82, 27.49, 43.49]",False
s00392,192.168.1.85,151.101.1.140,"[21.23, 130.14, 120.98, 41.04, 72.94, 52.96]",False
s00261,192.168.1.241,93.184.216.34,"[54.51, 55.92, 31.45, 56.76, 22.76, 43.63, 37.45, 27.62, 38.04, 56.86]",False
s00856,192.168.1.142,195.123.245.9,"[92.87, 103.47, 82.51, 79.55, 107.42, 97.81, 90.73, 76.92, 78.37, 102.98, 101.34, 76.09, 74.06, 78.64, 96.41, 90.7, 104.25, 100.65, 79.01, 76.55, 72.55]",True
s00289,192.168.1.174,198.51.100.25,"[129.98, 38.61, 10.3, 68.26, 84.6, 23.71, 98.78, 39.77, 65.08, 52.8, 32.06, 63.82]",False
s00899,192.168.1.233,185.190.140.22,"[60.66, 58.78, 57.19, 53.09, 63.53, 51.75, 35.14, 73.14, 37.49, 65.85, 55.81, 64.24, 57.75, 58.64, 62.31, 55.01]",True
s00961,192.168.1.78,198.51.100.7,"[17.13, 14.38, 12.89, 14.6, 17.6, 15.56, 17.91, 18.01]",True
s00809,192.168.1.142,194.26.29.112,"[44.26, 44.01, 48.16, 46.1, 41.35, 42.6, 40.66, 47.09, 45.94, 46.92, 40.94, 40.3, 42.99, 45.88, 45.93, 45.87, 43.77, 47.89, 44.43, 39.49, 45.1]",True
s00146,192.168.1.121,34.120.55.12,"[45.79, 73.94, 23.43, 29.44, 34.06, 27.46, 34.35]",False
s00457,192.168.1.188,17.253.144.10,"[19.25, 27.67, 37.84, 72.05, 26.6, 16.7, 43.31, 22.92, 110.35, 12.31, 27.49]",False
s00048,192.168.1.209,104.16.85.20,"[3.04, 0.36, 1.4, 1.26, 2.72, 33.82, 3.25, 1.25, 3.14, 23.63, 2.31, 0.53, 3.45, 52.55]",False
s00791,192.168.1.25,185.190.140.22,"[29.99, 31.43, 31.08, 30.89, 31.17, 30.22, 30.47, 29.14, 29.63, 30.13, 30.74, 28.19, 30.02, 29.37, 29.19, 27.09, 28.81]",True
s00771,192.168.1.142,91.108.4.182,"[293.0, 349.32, 334.9, 346.61, 303.51, 388.94, 315.11, 228.68, 288.42, 381.86, 263.55, 216.74, 201.19, 291.93]",True
s00076,192.168.1.162,151.101.1.140,"[19.5, 23.94, 27.79, 25.78, 8.04, 13.7, 22.74, 123.17, 13.43, 17.11, 41.91, 53.62, 74.78, 36.85]",False
s01145,192.168.1.78,203.0.113.90,"[78.14, 100.61, 76.23, 96.19, 97.45, 95.4, 98.43, 78.34, 100.5, 77.35]",True
s00922,192.168.1.10,194.26.29.112,"[30.38, 31.53, 28.84, 28.47, 27.68, 30.02, 30.83, 31.84, 30.97, 28.63, 34.19]",True
s00738,192.168.1.25,194.26.29.112,"[98.89, 95.47, 100.95, 93.76, 102.72, 93.7, 109.41, 99.84, 106.38, 93.66, 87.05, 104.39]",True
s00634,192.168.1.78,185.220.101.44,"[28.05, 30.05, 30.23, 30.46, 30.29, 31.89]",True
s00010,192.168.1.73,198.51.100.25,"[39.76, 83.28, 57.97, 80.63, 49.51, 21.96, 50.16, 28.99, 66.09, 45.38]",False
s00050,192.168.1.151,93.184.216.34,"[2.3, 1.83, 0.33, 1.99, 48.82, 27.94, 80.82, 1.99, 3.22]",False
s00925,192.168.1.25,195.123.245.9,"[60.17, 61.7, 59.41, 58.09, 60.92, 60.99, 58.77, 59.43, 58.94, 62.97, 60.35, 61.32, 58.9, 62.08, 62.45, 61.76, 59.07, 58.94, 58.58, 60.32, 59.53, 63.17]",True
s00179,192.168.1.39,34.120.55.12,"[0.49, 2.26, 3.39, 15.45, 0.21, 1.74, 1.99, 1.02, 0.58, 1.56, 51.63, 2.96, 2.89, 0.16]",False
s00674,192.168.1.105,198.51.100.7,"[147.54, 121.71, 135.08, 130.68, 110.26, 131.44, 113.63, 154.12, 140.3, 119.78, 103.65]",True
s01116,192.168.1.105,45.154.255.88,"[321.96, 356.81, 291.66, 290.45, 296.73, 293.76, 298.99, 288.2, 257.07, 278.6, 285.93, 312.58, 343.6, 285.11, 284.74, 298.32]",True
s00464,192.168.1.193,17.253.144.10,"[17.18, 33.7, 48.1, 106.77, 15.72, 22.12]",False
s00026,192.168.1.212,13.107.21.200,"[33.35, 38.9, 88.35, 118.06, 34.69, 28.81, 151.69, 33.84]",False
s00953,192.168.1.210,91.108.4.182,"[52.4, 69.91, 34.98, 56.35, 63.46, 60.03, 75.14, 61.84, 66.34, 57.19, 75.95, 56.92, 63.1, 56.59, 53.93, 69.65, 49.9, 72.35]",True
s01193,192.168.1.78,91.108.4.182,"[38.38, 43.94, 48.37, 48.3, 38.06, 50.38, 51.55, 47.61, 42.79, 43.67, 42.72, 50.08, 42.25, 46.93, 37.94, 46.9, 44.97, 48.79, 51.46, 47.84, 38.06, 39.87]",True
s00244,192.168.1.149,17.253.144.10,"[32.18, 63.34, 91.74, 77.58, 65.44, 77.49, 21.71, 122.3, 20.59, 198.58, 12.88, 14.79]",False
s00038,192.168.1.156,198.51.100.25,"[57.56, 0.92, 0.1, 0.63, 2.73, 2.66, 3.49, 3.26, 2.55, 2.64]",False
s01188,192.168.1.10,198.51.100.7,"[26.89, 28.5, 28.56, 31.7, 33.71, 28.2, 30.46]",True
s01024,192.168.1.78,198.51.100.7,"[9.69, 10.36, 10.36, 10.17, 10.1, 10.03, 10.02, 10.26, 9.91, 9.63, 10.2, 9.73, 10.1, 10.16, 9.78, 9.73, 10.22, 10.32, 10.31, 9.84, 10.33]",True
s00006,192.168.1.174,34.120.55.12,"[142.24, 33.25, 31.36, 71.9, 69.33, 24.6, 40.83, 27.95, 6.32, 29.28, 56.93]",False
s00688,192.168.1.142,91.108.4.182,"[58.56, 60.05, 58.18, 61.06, 57.99, 56.74, 62.49, 61.71, 60.65, 62.06, 62.63, 60.9, 60.11, 58.71, 58.83, 57.17, 59.34, 60.26, 61.3, 59.77, 60.36]",True
s01168,192.168.1.233,45.154.255.88,"[60.23, 56.46, 60.95, 58.16, 58.48, 61.22, 61.1, 60.31, 60.37, 59.0, 59.69, 61.59, 59.4, 59.92, 59.4, 57.21, 59.53, 60.03, 63.58]",True
s00218,192.168.1.38,52.84.12.33,"[27.41, 26.9, 33.67, 61.56, 31.43, 51.57, 23.64, 25.3, 34.01, 35.8, 28.47]",False
s00403,192.168.1.89,13.107.21.200,"[1.37, 0.98, 2.71, 41.68, 1.31, 1.6, 86.43, 1.24, 1.71, 3.33, 1.62, 0.69, 1.27, 3.24, 45.23, 1.14]",False
s00954,192.168.1.78,91.108.4.182,"[244.98, 224.14, 244.59, 253.02, 265.79, 268.4]",True
s00135,192.168.1.66,142.250.80.14,"[79.38, 68.31, 75.95, 18.83, 49.71, 22.48, 29.08, 35.42, 94.38, 42.47, 37.1, 33.82, 28.62, 57.86]",False
s00662,192.168.1.44,195.123.245.9,"[58.96, 61.34, 62.15, 60.15, 59.34, 58.97, 63.53, 60.33, 59.11, 62.25]",True
s00788,192.168.1.105,185.220.101.44,"[62.03, 58.51, 60.25, 57.56, 61.53, 58.85, 55.36, 60.5, 61.62, 60.34, 59.32, 60.93, 61.78, 63.2, 61.83, 59.89, 59.72, 59.59, 60.72, 62.72, 58.52, 59.96, 57.98]",True
s00950,192.168.1.233,194.26.29.112,"[271.23, 249.22, 269.69, 268.64, 234.11, 246.53, 275.58, 250.71, 250.62]",True
s00910,192.168.1.25,195.123.245.9,"[66.73, 55.9, 61.59, 58.6, 55.77, 58.79, 60.75]",True
s00356,192.168.1.235,52.84.12.33,"[13.14, 39.63, 15.36, 75.01, 58.27, 21.65]",False
s00396,192.168.1.60,151.101.1.140,"[13.54, 20.79, 9.93, 21.94, 22.7]",False
s00555,192.168.1.234,104.16.85.20,"[84.13, 44.66, 1.95, 15.02, 2.0, 46.03, 63.09]",False
s00449,192.168.1.172,142.250.80.14,"[35.27, 23.31, 9.8, 6.61, 192.9, 21.4, 10.15]",False
s00379,192.168.1.110,13.107.21.200,"[28.91, 77.11, 221.63, 48.98, 27.03, 135.31, 17.26, 54.28, 29.23, 93.2, 108.44]",False
s00609,192.168.1.210,195.123.245.9,"[565.05, 543.93, 528.51, 605.11, 593.17, 569.54, 543.98, 686.18]",True
s00939,192.168.1.233,91.108.4.182,"[100.69, 95.14, 96.26, 91.22, 76.37, 89.91, 92.88, 103.0, 84.33]",True
